-1.775549530982971191e+01 -1.735767722129821777e+01 -8.105919510126113892e-01
-1.782941222190856934e+01 -1.717265009880065918e+01 -7.144795358180999756e-01
-1.800210595130920410e+01 -1.692306399345397949e+01 -5.359579995274543762e-01
-1.823019504547119141e+01 -1.666817903518676758e+01 -4.852752387523651123e-01
-1.839166045188903809e+01 -1.640293121337890625e+01 -6.512004137039184570e-01
-1.833950042724609375e+01 -1.601543426513671875e+01 -9.739814698696136475e-01
-1.837108969688415527e+01 -1.570691466331481934e+01 -1.090885996818542480e+00
-1.853741645812988281e+01 -1.529268503189086914e+01 -7.002565264701843262e-01
-1.874193668365478516e+01 -1.506036281585693359e+01 -3.206590935587882996e-01
-1.911256194114685059e+01 -1.485611915588378906e+01 -1.118694525212049484e-01
-1.952945113182067871e+01 -1.470326185226440430e+01 -2.151901600882411003e-02
-1.996887683868408203e+01 -1.467572808265686035e+01 -3.512866969686001539e-03
-2.064393281936645508e+01 -1.489160299301147461e+01 -1.849281787872314453e-01
-2.134478807449340820e+01 -1.535455703735351562e+01 -6.803618371486663818e-01
-2.197017669677734375e+01 -1.593012332916259766e+01 -1.219709590077400208e+00
-2.250247955322265625e+01 -1.656093597412109375e+01 -1.641857922077178955e+00
-2.273937702178955078e+01 -1.736479401588439941e+01 -1.943236589431762695e+00
-2.283340454101562500e+01 -1.803250193595886230e+01 -2.205932885408401489e+00
-2.281149625778198242e+01 -1.882863640785217285e+01 -2.836419045925140381e+00
-2.265148639678955078e+01 -1.970322608947753906e+01 -3.593046367168426514e+00
-2.222504377365112305e+01 -2.032644987106323242e+01 -4.438880980014801025e+00
-2.154758453369140625e+01 -2.053115367889404297e+01 -5.021148920059204102e+00
-2.070605278015136719e+01 -2.054719448089599609e+01 -5.442681312561035156e+00
-1.988368272781372070e+01 -2.036180973052978516e+01 -5.681582093238830566e+00
-1.921579003334045410e+01 -2.032752037048339844e+01 -5.926005840301513672e+00
-1.862107872962951660e+01 -2.025386571884155273e+01 -6.008782982826232910e+00
-1.795705080032348633e+01 -2.044129848480224609e+01 -6.016996502876281738e+00
-1.727742671966552734e+01 -2.058469295501708984e+01 -5.823570489883422852e+00
-1.663289785385131836e+01 -2.073524236679077148e+01 -5.647569298744201660e+00
-1.634527087211608887e+01 -2.080484390258789062e+01 -5.322556495666503906e+00
-1.622670769691467285e+01 -2.041335105895996094e+01 -4.698311984539031982e+00
-1.608574986457824707e+01 -1.981344938278198242e+01 -3.813899457454681396e+00
-1.615763545036315918e+01 -1.927316308021545410e+01 -2.686944603919982910e+00
-1.628695726394653320e+01 -1.887534141540527344e+01 -1.393864303827285767e+00
-1.638993263244628906e+01 -1.849947929382324219e+01 -1.233747601509094238e-01
-1.663992881774902344e+01 -1.850623011589050293e+01 1.064220294356346130e+00
-1.694375038146972656e+01 -1.867676377296447754e+01 2.283181846141815186e+00
-1.719770908355712891e+01 -1.871465086936950684e+01 3.282477855682373047e+00
-1.764532446861267090e+01 -1.852611303329467773e+01 4.330042898654937744e+00
-1.811557054519653320e+01 -1.842318415641784668e+01 5.017327666282653809e+00
-1.851545572280883789e+01 -1.823721170425415039e+01 5.466539263725280762e+00
-1.871647596359252930e+01 -1.795204162597656250e+01 5.958606004714965820e+00
-1.885422825813293457e+01 -1.778286933898925781e+01 6.192181110382080078e+00
-1.895601868629455566e+01 -1.796990990638732910e+01 6.459081172943115234e+00
-1.903350114822387695e+01 -1.842361330986022949e+01 6.749710440635681152e+00
-1.899083018302917480e+01 -1.903005957603454590e+01 6.976063847541809082e+00
-1.858595967292785645e+01 -1.964058399200439453e+01 6.960404515266418457e+00
-1.798236727714538574e+01 -2.023034095764160156e+01 6.975681185722351074e+00
-1.751819014549255371e+01 -2.059545040130615234e+01 6.758435964584350586e+00
-1.730295419692993164e+01 -2.065256118774414062e+01 6.343685984611511230e+00
-1.727573513984680176e+01 -2.044619083404541016e+01 5.918757915496826172e+00
-1.711018800735473633e+01 -2.036343336105346680e+01 5.505787730216979980e+00
-1.716537714004516602e+01 -2.025744915008544922e+01 5.056401491165161133e+00
-1.728926658630371094e+01 -2.016589164733886719e+01 4.574030637741088867e+00
-1.721855163574218750e+01 -1.998415589332580566e+01 4.260176420211791992e+00
-1.701555252075195312e+01 -1.966671705245971680e+01 4.028148353099822998e+00
-1.682446479797363281e+01 -1.934917330741882324e+01 3.830394148826599121e+00
-1.678494930267333984e+01 -1.897734165191650391e+01 3.444133698940277100e+00
-1.667943120002746582e+01 -1.885722160339355469e+01 2.909271717071533203e+00
-1.652294874191284180e+01 -1.887167453765869141e+01 2.128437161445617676e+00
-1.649475455284118652e+01 -1.883736491203308105e+01 1.392156779766082764e+00
-1.668307423591613770e+01 -1.874739646911621094e+01 6.369508057832717896e-01
-1.699992537498474121e+01 -1.883468747138977051e+01 6.444735918194055557e-02
-1.724670767784118652e+01 -1.897785305976867676e+01 -5.831503495573997498e-01
-1.755658149719238281e+01 -1.910470008850097656e+01 -1.495804488658905029e+00
-1.818494915962219238e+01 -1.920756340026855469e+01 -2.387935668230056763e+00
-1.884430885314941406e+01 -1.930503010749816895e+01 -3.116023838520050049e+00
-1.954904079437255859e+01 -1.944481611251831055e+01 -3.451781868934631348e+00
-2.002934217453002930e+01 -1.952519416809082031e+01 -3.760595917701721191e+00
-2.061472654342651367e+01 -1.953434705734252930e+01 -3.772013485431671143e+00
-2.132236480712890625e+01 -1.971187353134155273e+01 -3.416624665260314941e+00
-2.210713863372802734e+01 -1.973007440567016602e+01 -2.959670424461364746e+00
-2.282317399978637695e+01 -1.959153056144714355e+01 -2.432990223169326782e+00
-2.339355230331420898e+01 -1.948866128921508789e+01 -1.743752509355545044e+00
-2.361752986907958984e+01 -1.924641966819763184e+01 -1.206278577446937561e+00
-2.364910125732421875e+01 -1.908507347106933594e+01 -1.089753359556198120e+00
-2.376725912094116211e+01 -1.898201584815979004e+01 -1.141760349273681641e+00
-2.378365039825439453e+01 -1.886899948120117188e+01 -1.156506016850471497e+00
-2.349939346313476562e+01 -1.892474055290222168e+01 -1.046219542622566223e+00
-2.348077058792114258e+01 -1.890783071517944336e+01 -1.037237122654914856e+00
-2.362760543823242188e+01 -1.881173014640808105e+01 -1.118673831224441528e+00
-2.360368728637695312e+01 -1.869546055793762207e+01 -1.362093091011047363e+00
-2.363309860229492188e+01 -1.881205081939697266e+01 -1.537067294120788574e+00
-2.366924047470092773e+01 -1.918513894081115723e+01 -1.877777129411697388e+00
-2.360870361328125000e+01 -1.926836371421813965e+01 -2.148153930902481079e+00
-2.332051038742065430e+01 -1.915781140327453613e+01 -2.395077496767044067e+00
-2.286834001541137695e+01 -1.916949272155761719e+01 -2.363504320383071899e+00
-2.235942363739013672e+01 -1.894221425056457520e+01 -2.208084613084793091e+00
-2.202723264694213867e+01 -1.841042995452880859e+01 -2.318416982889175415e+00
-2.188169240951538086e+01 -1.775766491889953613e+01 -2.770875096321105957e+00
-2.197756052017211914e+01 -1.723255634307861328e+01 -3.307127952575683594e+00
-2.195241451263427734e+01 -1.674815177917480469e+01 -4.016775190830230713e+00
-2.191693305969238281e+01 -1.624507904052734375e+01 -4.720266759395599365e+00
-2.184058427810668945e+01 -1.588325142860412598e+01 -4.960489571094512939e+00
-2.177037239074707031e+01 -1.551016449928283691e+01 -5.038161873817443848e+00
-2.171955347061157227e+01 -1.550275444984436035e+01 -4.821675121784210205e+00
-2.175786972045898438e+01 -1.562160730361938477e+01 -4.606878757476806641e+00
-2.162944316864013672e+01 -1.584787607192993164e+01 -4.301125705242156982e+00
-2.132009506225585938e+01 -1.614431738853454590e+01 -3.763176500797271729e+00
-2.122997045516967773e+01 -1.630756258964538574e+01 -3.373416364192962646e+00
-2.134713172912597656e+01 -1.672609448432922363e+01 -3.031593859195709229e+00
-2.146543264389038086e+01 -1.705306529998779297e+01 -2.348564267158508301e+00
-2.164200305938720703e+01 -1.733472466468811035e+01 -1.753050386905670166e+00
-2.166012763977050781e+01 -1.770150780677795410e+01 -1.351916044950485229e+00
-2.157483816146850586e+01 -1.776654958724975586e+01 -9.098500013351440430e-01
-2.151591300964355469e+01 -1.757170557975769043e+01 -4.848239198327064514e-01
-2.152607917785644531e+01 -1.770935535430908203e+01 -3.278275206685066223e-01
-2.145431995391845703e+01 -1.784081816673278809e+01 -3.870342671871185303e-01
-2.131426572799682617e+01 -1.804425716400146484e+01 -5.618804693222045898e-01
-2.109357833862304688e+01 -1.807714939117431641e+01 -6.902284920215606689e-01
-2.089350700378417969e+01 -1.818939328193664551e+01 -7.827057689428329468e-01
-2.087984085083007812e+01 -1.868316531181335449e+01 -9.688116610050201416e-01
-2.098673343658447266e+01 -1.921548247337341309e+01 -1.184478625655174255e+00
-2.082130432128906250e+01 -1.969986319541931152e+01 -1.282741725444793701e+00
-2.059689760208129883e+01 -2.009922504425048828e+01 -1.305365413427352905e+00
-2.047049999237060547e+01 -2.040137052536010742e+01 -1.370646059513092041e+00
-2.035146951675415039e+01 -2.063198566436767578e+01 -1.057633385062217712e+00
-2.034194469451904297e+01 -2.086015701293945312e+01 -8.025782555341720581e-01
-2.013731241226196289e+01 -2.118720054626464844e+01 -4.244244843721389771e-01
-1.994723916053771973e+01 -2.117052793502807617e+01 1.818577013909816742e-01
-1.970699310302734375e+01 -2.113745450973510742e+01 6.877072900533676147e-01
-1.938714265823364258e+01 -2.108920097351074219e+01 1.348785609006881714e+00
-1.922028899192810059e+01 -2.077173471450805664e+01 2.244629114866256714e+00
-1.891599893569946289e+01 -2.034205675125122070e+01 3.031357824802398682e+00
-1.873501896858215332e+01 -2.001464128494262695e+01 3.655096292495727539e+00
-1.867972254753112793e+01 -1.963276624679565430e+01 3.833558261394500732e+00
-1.868555188179016113e+01 -1.913814902305603027e+01 3.794161379337310791e+00
-1.878057479858398438e+01 -1.835437297821044922e+01 3.840456306934356689e+00
-1.884697675704956055e+01 -1.764781832695007324e+01 3.700762391090393066e+00
-1.847353458404541016e+01 -1.694173097610473633e+01 3.381514847278594971e+00
-1.816595911979675293e+01 -1.625276446342468262e+01 2.779783010482788086e+00
-1.786928534507751465e+01 -1.556130886077880859e+01 2.186426967382431030e+00
-1.767738103866577148e+01 -1.515482544898986816e+01 1.596694141626358032e+00
-1.766977429389953613e+01 -1.460023880004882812e+01 1.086360141634941101e+00
-1.784265756607055664e+01 -1.431567311286926270e+01 7.347430288791656494e-01
-1.787142395973205566e+01 -1.440717577934265137e+01 2.112928405404090881e-01
-1.805512189865112305e+01 -1.439301371574401855e+01 -2.775750309228897095e-01
-1.847268223762512207e+01 -1.444083690643310547e+01 -7.431812584400177002e-01
-1.909393429756164551e+01 -1.465981602668762207e+01 -9.931024163961410522e-01
-1.979134798049926758e+01 -1.519144654273986816e+01 -1.276150941848754883e+00
-2.040642499923706055e+01 -1.585557103157043457e+01 -1.520898789167404175e+00
-2.096259593963623047e+01 -1.631670475006103516e+01 -1.535717844963073730e+00
-2.171660184860229492e+01 -1.674528002738952637e+01 -1.509970873594284058e+00
-2.250681161880493164e+01 -1.714786767959594727e+01 -1.426981836557388306e+00
-2.321255922317504883e+01 -1.739596247673034668e+01 -1.252453476190567017e+00
-2.371720790863037109e+01 -1.761431336402893066e+01 -1.333862543106079102e+00
-2.415791511535644531e+01 -1.793543934822082520e+01 -1.831028461456298828e+00
-2.443865537643432617e+01 -1.836436390876770020e+01 -2.231590151786804199e+00
-2.432396650314331055e+01 -1.876736283302307129e+01 -2.152509093284606934e+00
-2.398488998413085938e+01 -1.912181377410888672e+01 -1.980781108140945435e+00
-2.349757909774780273e+01 -1.919431328773498535e+01 -1.596239060163497925e+00
-2.326871633529663086e+01 -1.921993136405944824e+01 -1.442229002714157104e+00
-2.317687988281250000e+01 -1.940725922584533691e+01 -1.181815862655639648e+00
-2.295521259307861328e+01 -1.971183061599731445e+01 -8.640220761299133301e-01
-2.243406534194946289e+01 -2.013439416885375977e+01 -6.068493425846099854e-01
-2.199389696121215820e+01 -2.035182237625122070e+01 -4.369993507862091064e-01
-2.167259693145751953e+01 -2.062758684158325195e+01 -4.590214788913726807e-01
-2.134290456771850586e+01 -2.090362548828125000e+01 -7.369922101497650146e-01
-2.105398416519165039e+01 -2.120403051376342773e+01 -1.271132379770278931e+00
-2.068330287933349609e+01 -2.115665197372436523e+01 -1.786771267652511597e+00
-2.055818080902099609e+01 -2.112459421157836914e+01 -2.002179622650146484e+00
-2.025382280349731445e+01 -2.116070985794067383e+01 -2.119085490703582764e+00
-1.985558509826660156e+01 -2.109611272811889648e+01 -2.325595766305923462e+00
-1.934594869613647461e+01 -2.095871925354003906e+01 -2.492224872112274170e+00
-1.901398301124572754e+01 -2.091659545898437500e+01 -2.365173101425170898e+00
-1.866804957389831543e+01 -2.084864616394042969e+01 -2.327473759651184082e+00
-1.828798055648803711e+01 -2.071002483367919922e+01 -2.421763986349105835e+00
-1.796852111816406250e+01 -2.074758529663085938e+01 -2.558953762054443359e+00
-1.749773383140563965e+01 -2.081303596496582031e+01 -2.709436714649200439e+00
-1.723766088485717773e+01 -2.103549242019653320e+01 -2.728567421436309814e+00
-1.711969375610351562e+01 -2.124162435531616211e+01 -2.579545676708221436e+00
-1.725249171257019043e+01 -2.108756065368652344e+01 -2.368245124816894531e+00
-1.760429978370666504e+01 -2.061100959777832031e+01 -2.409678548574447632e+00
-1.802075982093811035e+01 -2.000027894973754883e+01 -2.534856498241424561e+00
-1.831930160522460938e+01 -1.930439233779907227e+01 -2.436071485280990601e+00
-1.858127474784851074e+01 -1.863766551017761230e+01 -2.201046347618103027e+00
-1.861424088478088379e+01 -1.815107941627502441e+01 -1.953133791685104370e+00
-1.875842928886413574e+01 -1.784748673439025879e+01 -1.627050638198852539e+00
-1.876553893089294434e+01 -1.757816791534423828e+01 -1.041725724935531616e+00
-1.849783182144165039e+01 -1.705924034118652344e+01 -2.982795983552932739e-01
-1.812714457511901855e+01 -1.643402338027954102e+01 3.760136291384696960e-01
-1.763835430145263672e+01 -1.593969941139221191e+01 8.114047348499298096e-01
-1.733490109443664551e+01 -1.549229979515075684e+01 1.074688509106636047e+00
-1.687500834465026855e+01 -1.527360796928405762e+01 1.143630445003509521e+00
-1.652389883995056152e+01 -1.476238489151000977e+01 1.293852925300598145e+00
-1.644758939743041992e+01 -1.422529220581054688e+01 1.429960727691650391e+00
-1.664752364158630371e+01 -1.398413062095642090e+01 1.718645095825195312e+00
-1.681371569633483887e+01 -1.381668686866760254e+01 2.001579701900482178e+00
-1.684633016586303711e+01 -1.389434456825256348e+01 2.051403373479843140e+00
-1.698707103729248047e+01 -1.416354060173034668e+01 2.172590643167495728e+00
-1.718865275382995605e+01 -1.450074553489685059e+01 2.247997671365737915e+00
-1.744401216506958008e+01 -1.493445634841918945e+01 2.403922677040100098e+00
-1.771327137947082520e+01 -1.565899372100830078e+01 2.641517817974090576e+00
-1.797273039817810059e+01 -1.639930129051208496e+01 2.807355523109436035e+00
-1.838519454002380371e+01 -1.705426335334777832e+01 3.247908651828765869e+00
-1.892678380012512207e+01 -1.775681495666503906e+01 3.899584710597991943e+00
-1.937696337699890137e+01 -1.863878965377807617e+01 4.552857875823974609e+00
-1.991503596305847168e+01 -1.931996107101440430e+01 5.165500640869140625e+00
-2.048026561737060547e+01 -1.978394508361816406e+01 5.637906789779663086e+00
-2.102870941162109375e+01 -2.018690586090087891e+01 5.809851288795471191e+00
-2.146187067031860352e+01 -2.041689395904541016e+01 5.845015645027160645e+00
-2.152574777603149414e+01 -2.046212911605834961e+01 5.885294079780578613e+00
-2.165279388427734375e+01 -2.047121286392211914e+01 5.709626078605651855e+00
-2.167932271957397461e+01 -2.065430164337158203e+01 5.317892432212829590e+00
-2.162597656250000000e+01 -2.101271867752075195e+01 4.954501390457153320e+00
-2.155672550201416016e+01 -2.131997585296630859e+01 4.726091623306274414e+00
-2.135915279388427734e+01 -2.146043539047241211e+01 4.670842587947845459e+00
-2.121910333633422852e+01 -2.167138576507568359e+01 4.567535519599914551e+00
-2.121721267700195312e+01 -2.186849594116210938e+01 4.390451312065124512e+00
-2.099106788635253906e+01 -2.216131925582885742e+01 4.448607563972473145e+00
-2.110659837722778320e+01 -2.229460000991821289e+01 4.299399852752685547e+00
-2.141577482223510742e+01 -2.219365596771240234e+01 3.797741234302520752e+00
-2.143860816955566406e+01 -2.196358919143676758e+01 3.339075148105621338e+00
-2.147316694259643555e+01 -2.166410207748413086e+01 2.643499672412872314e+00
-2.161494016647338867e+01 -2.122950315475463867e+01 1.595761328935623169e+00
-2.156860113143920898e+01 -2.060215234756469727e+01 4.759465903043746948e-01
-2.156054496765136719e+01 -1.995475172996520996e+01 -3.743182867765426636e-01
-2.136814594268798828e+01 -1.941863179206848145e+01 -1.118468344211578369e+00
-2.121106624603271484e+01 -1.899878144264221191e+01 -1.948625147342681885e+00
-2.101677656173706055e+01 -1.865648865699768066e+01 -2.845232486724853516e+00
-2.076415300369262695e+01 -1.836013078689575195e+01 -3.768358230590820312e+00
-2.076087713241577148e+01 -1.804319262504577637e+01 -4.486742615699768066e+00
-2.098349094390869141e+01 -1.749098658561706543e+01 -4.886507987976074219e+00
-2.080798387527465820e+01 -1.714978098869323730e+01 -5.312035679817199707e+00
-2.063467264175415039e+01 -1.713716030120849609e+01 -5.613468289375305176e+00
-2.040127515792846680e+01 -1.729009628295898438e+01 -5.609327554702758789e+00
-2.000917911529541016e+01 -1.781531453132629395e+01 -5.660508275032043457e+00
-1.950533032417297363e+01 -1.839833140373229980e+01 -5.606461167335510254e+00
-1.897577881813049316e+01 -1.887846827507019043e+01 -5.244863033294677734e+00
-1.832539319992065430e+01 -1.935108423233032227e+01 -4.834078252315521240e+00
-1.751181602478027344e+01 -1.973915219306945801e+01 -4.233625233173370361e+00
-1.687495350837707520e+01 -1.995223522186279297e+01 -3.316452503204345703e+00
-1.647276997566223145e+01 -2.009897470474243164e+01 -2.552561759948730469e+00
